time	V(s)	V(s1)	V(s2)	V(s3)
3.570999285701057e-03	6.909078e-01	5.965500e-01	4.927221e-01	8.190868e-01
3.571253571415342e-03	6.918244e-01	5.964916e-01	4.925995e-01	8.189686e-01
3.571507857129626e-03	6.927377e-01	5.964328e-01	4.924768e-01	8.188490e-01
3.571762142843910e-03	6.936476e-01	5.963737e-01	4.923540e-01	8.187280e-01
3.572016428558194e-03	6.945541e-01	5.963143e-01	4.922311e-01	8.186055e-01
3.572270714272479e-03	6.954573e-01	5.962545e-01	4.921080e-01	8.184817e-01
3.572524999986763e-03	6.963571e-01	5.961944e-01	4.919849e-01	8.183564e-01
3.572670714272476e-03	6.968712e-01	5.961599e-01	4.919143e-01	8.182843e-01
3.572816428558190e-03	6.973842e-01	5.961252e-01	4.918436e-01	8.182119e-01
3.572962142843903e-03	6.978961e-01	5.960904e-01	4.917730e-01	8.181392e-01
3.573107857129616e-03	6.984070e-01	5.960555e-01	4.917023e-01	8.180662e-01
3.573253571415330e-03	6.989168e-01	5.960205e-01	4.916317e-01	8.179930e-01
3.573399285701043e-03	6.994254e-01	5.959854e-01	4.915610e-01	8.179194e-01
3.573544999986757e-03	6.999330e-01	5.959502e-01	4.914902e-01	8.178456e-01
3.573554999986757e-03	6.999678e-01	5.959478e-01	4.914854e-01	8.178406e-01
3.573819285701041e-03	7.008855e-01	5.958837e-01	4.913571e-01	8.177061e-01
3.574083571415325e-03	7.017997e-01	5.958192e-01	4.912287e-01	8.175710e-01
3.574347857129609e-03	7.027103e-01	5.957544e-01	4.911003e-01	8.174353e-01
3.574612142843893e-03	7.036175e-01	5.956893e-01	4.909719e-01	8.172991e-01
3.574876428558177e-03	7.045210e-01	5.956238e-01	4.908435e-01	8.171622e-01
3.575140714272462e-03	7.054211e-01	5.955580e-01	4.907150e-01	8.170248e-01
3.575404999986746e-03	7.063176e-01	5.954918e-01	4.905865e-01	8.168868e-01
3.575732142843887e-03	7.074224e-01	5.954095e-01	4.904275e-01	8.167154e-01
3.576059285701027e-03	7.085219e-01	5.953267e-01	4.902684e-01	8.165435e-01
3.576386428558169e-03	7.096160e-01	5.952433e-01	4.901093e-01	8.163710e-01
3.576713571415309e-03	7.107047e-01	5.951594e-01	4.899502e-01	8.161979e-01
3.577040714272450e-03	7.117881e-01	5.950751e-01	4.897910e-01	8.160242e-01
3.577367857129591e-03	7.128660e-01	5.949902e-01	4.896319e-01	8.158499e-01
3.577694999986732e-03	7.139386e-01	5.949048e-01	4.894728e-01	8.156751e-01
3.578169285701015e-03	7.154841e-01	5.947801e-01	4.892420e-01	8.154208e-01
3.578643571415298e-03	7.170183e-01	5.946543e-01	4.890113e-01	8.151655e-01
3.579117857129581e-03	7.185412e-01	5.945275e-01	4.887806e-01	8.149091e-01
3.579592142843864e-03	7.200529e-01	5.943996e-01	4.885499e-01	8.146518e-01
3.580066428558147e-03	7.215533e-01	5.942707e-01	4.883191e-01	8.143934e-01
3.580540714272430e-03	7.230424e-01	5.941407e-01	4.880884e-01	8.141340e-01
3.581014999986712e-03	7.245203e-01	5.940097e-01	4.878577e-01	8.138736e-01
3.581410714272424e-03	7.257447e-01	5.938996e-01	4.876652e-01	8.136556e-01
3.581806428558136e-03	7.269612e-01	5.937887e-01	4.874727e-01	8.134369e-01
3.582202142843848e-03	7.281699e-01	5.936771e-01	4.872802e-01	8.132175e-01
3.582597857129560e-03	7.293707e-01	5.935648e-01	4.870877e-01	8.129974e-01
3.582993571415272e-03	7.305637e-01	5.934517e-01	4.868952e-01	8.127766e-01
3.583389285700984e-03	7.317488e-01	5.933379e-01	4.867028e-01	8.125552e-01
3.583784999986696e-03	7.329261e-01	5.932234e-01	4.865103e-01	8.123330e-01
3.583794999986696e-03	7.329557e-01	5.932205e-01	4.865054e-01	8.123274e-01
3.584546428558120e-03	7.351693e-01	5.930009e-01	4.861400e-01	8.119036e-01
3.585297857129544e-03	7.373543e-01	5.927787e-01	4.857746e-01	8.114773e-01
3.586049285700968e-03	7.395107e-01	5.925539e-01	4.854092e-01	8.110485e-01
3.586800714272392e-03	7.416386e-01	5.923263e-01	4.850438e-01	8.106171e-01
3.587552142843817e-03	7.437379e-01	5.920962e-01	4.846785e-01	8.101833e-01
3.588303571415240e-03	7.458087e-01	5.918634e-01	4.843133e-01	8.097469e-01
3.589054999986665e-03	7.478509e-01	5.916279e-01	4.839480e-01	8.093080e-01
3.589764999986660e-03	7.497541e-01	5.914029e-01	4.836030e-01	8.088910e-01
3.590474999986656e-03	7.516313e-01	5.911756e-01	4.832580e-01	8.084717e-01
3.591184999986652e-03	7.534824e-01	5.909458e-01	4.829130e-01	8.080501e-01
3.591894999986648e-03	7.553074e-01	5.907136e-01	4.825681e-01	8.076262e-01
3.592604999986644e-03	7.571064e-01	5.904791e-01	4.822233e-01	8.072000e-01
3.593314999986639e-03	7.588793e-01	5.902421e-01	4.818785e-01	8.067716e-01
3.594024999986635e-03	7.606262e-01	5.900027e-01	4.815337e-01	8.063408e-01
3.594034999986635e-03	7.606506e-01	5.899993e-01	4.815288e-01	8.063347e-01
3.595496428558055e-03	7.641664e-01	5.894992e-01	4.808194e-01	8.054411e-01
3.596957857129475e-03	7.675638e-01	5.889881e-01	4.801102e-01	8.045371e-01
3.598419285700895e-03	7.708426e-01	5.884661e-01	4.794012e-01	8.036226e-01
3.599880714272315e-03	7.740030e-01	5.879332e-01	4.786924e-01	8.026977e-01
3.601342142843735e-03	7.770449e-01	5.873894e-01	4.779838e-01	8.017624e-01
3.602803571415154e-03	7.799684e-01	5.868347e-01	4.772755e-01	8.008167e-01
3.604264999986574e-03	7.827733e-01	5.862691e-01	4.765674e-01	7.998605e-01
3.604274999986574e-03	7.827920e-01	5.862651e-01	4.765626e-01	7.998539e-01
3.605736428557994e-03	7.854761e-01	5.856884e-01	4.758548e-01	7.988872e-01
3.607197857129414e-03	7.880156e-01	5.850983e-01	4.751470e-01	7.979076e-01
3.608659285700834e-03	7.904103e-01	5.844947e-01	4.744392e-01	7.969150e-01
3.610120714272254e-03	7.926604e-01	5.838778e-01	4.737314e-01	7.959095e-01
3.611582142843674e-03	7.947658e-01	5.832474e-01	4.730237e-01	7.948910e-01
3.613043571415093e-03	7.967265e-01	5.826037e-01	4.723159e-01	7.938596e-01
3.614504999986513e-03	7.985425e-01	5.819465e-01	4.716082e-01	7.928153e-01
3.614514999986513e-03	7.985542e-01	5.819419e-01	4.716033e-01	7.928081e-01
3.615563571415078e-03	7.997530e-01	5.814607e-01	4.710953e-01	7.920494e-01
3.616612142843644e-03	8.008491e-01	5.809698e-01	4.705870e-01	7.912812e-01
3.617660714272209e-03	8.018426e-01	5.804692e-01	4.700783e-01	7.905036e-01
3.618709285700774e-03	8.027334e-01	5.799589e-01	4.695691e-01	7.897166e-01
3.619757857129339e-03	8.035216e-01	5.794390e-01	4.690596e-01	7.889201e-01
3.620806428557905e-03	8.042071e-01	5.789094e-01	4.685497e-01	7.881142e-01
3.621854999986470e-03	8.047900e-01	5.783702e-01	4.680395e-01	7.872989e-01
3.622267857129324e-03	8.049823e-01	5.781543e-01	4.678383e-01	7.869743e-01
3.622680714272179e-03	8.051541e-01	5.779364e-01	4.676370e-01	7.866479e-01
3.623093571415034e-03	8.053055e-01	5.777166e-01	4.674356e-01	7.863196e-01
3.623506428557889e-03	8.054365e-01	5.774949e-01	4.672340e-01	7.859893e-01
3.623919285700743e-03	8.055471e-01	5.772713e-01	4.670323e-01	7.856572e-01
3.624332142843598e-03	8.056373e-01	5.770457e-01	4.668305e-01	7.853231e-01
3.624744999986453e-03	8.057071e-01	5.768181e-01	4.666286e-01	7.849871e-01
3.624754999986453e-03	8.057085e-01	5.768126e-01	4.666237e-01	7.849789e-01
3.624936428557880e-03	8.057317e-01	5.767119e-01	4.665349e-01	7.848306e-01
3.625117857129307e-03	8.057505e-01	5.766107e-01	4.664461e-01	7.846818e-01
3.625299285700735e-03	8.057650e-01	5.765092e-01	4.663572e-01	7.845327e-01
3.625480714272163e-03	8.057751e-01	5.764072e-01	4.662683e-01	7.843831e-01
3.625662142843590e-03	8.057809e-01	5.763049e-01	4.661794e-01	7.842331e-01
3.625843571415017e-03	8.057824e-01	5.762021e-01	4.660905e-01	7.840827e-01
3.626024999986445e-03	8.057796e-01	5.760989e-01	4.660015e-01	7.839319e-01
3.626353571415014e-03	8.057632e-01	5.759109e-01	4.658402e-01	7.836577e-01
3.626682142843584e-03	8.057317e-01	5.757214e-01	4.656789e-01	7.833821e-01
3.627010714272154e-03	8.056852e-01	5.755306e-01	4.655174e-01	7.831051e-01
3.627339285700723e-03	8.056238e-01	5.753383e-01	4.653559e-01	7.828267e-01
3.627667857129292e-03	8.055472e-01	5.751446e-01	4.651942e-01	7.825469e-01
3.627996428557862e-03	8.054557e-01	5.749494e-01	4.650324e-01	7.822656e-01
3.628324999986431e-03	8.053492e-01	5.747528e-01	4.648705e-01	7.819830e-01
3.628589285700715e-03	8.052521e-01	5.745936e-01	4.647402e-01	7.817545e-01
3.628853571415000e-03	8.051453e-01	5.744334e-01	4.646098e-01	7.815251e-01
3.629117857129284e-03	8.050290e-01	5.742723e-01	4.644793e-01	7.812949e-01
3.629382142843568e-03	8.049030e-01	5.741103e-01	4.643488e-01	7.810637e-01
3.629646428557852e-03	8.047674e-01	5.739474e-01	4.642182e-01	7.808317e-01
3.629910714272136e-03	8.046221e-01	5.737836e-01	4.640876e-01	7.805987e-01
3.630174999986420e-03	8.044673e-01	5.736189e-01	4.639569e-01	7.803649e-01
3.630352142843562e-03	8.043583e-01	5.735080e-01	4.638692e-01	7.802076e-01
3.630529285700704e-03	8.042455e-01	5.733967e-01	4.637816e-01	7.800500e-01
3.630706428557846e-03	8.041289e-01	5.732850e-01	4.636939e-01	7.798920e-01
3.630883571414987e-03	8.040084e-01	5.731730e-01	4.636062e-01	7.797337e-01
3.631060714272129e-03	8.038841e-01	5.730607e-01	4.635185e-01	7.795751e-01
3.631237857129271e-03	8.037559e-01	5.729480e-01	4.634307e-01	7.794161e-01
3.631414999986413e-03	8.036239e-01	5.728349e-01	4.633430e-01	7.792567e-01
3.631506428557841e-03	8.035545e-01	5.727764e-01	4.632977e-01	7.791743e-01
3.631597857129269e-03	8.034842e-01	5.727178e-01	4.632524e-01	7.790919e-01
3.631689285700697e-03	8.034130e-01	5.726592e-01	4.632071e-01	7.790093e-01
3.631780714272125e-03	8.033409e-01	5.726004e-01	4.631618e-01	7.789267e-01
3.631872142843553e-03	8.032679e-01	5.725416e-01	4.631165e-01	7.788440e-01
3.631963571414981e-03	8.031941e-01	5.724827e-01	4.630712e-01	7.787612e-01
3.632054999986409e-03	8.031194e-01	5.724238e-01	4.630259e-01	7.786784e-01
3.632369285700693e-03	8.028582e-01	5.722206e-01	4.628702e-01	7.783931e-01
3.632683571414977e-03	8.025935e-01	5.720173e-01	4.627147e-01	7.781077e-01
3.632997857129261e-03	8.023253e-01	5.718136e-01	4.625593e-01	7.778220e-01
3.633312142843545e-03	8.020536e-01	5.716097e-01	4.624040e-01	7.775361e-01
3.633626428557829e-03	8.017785e-01	5.714056e-01	4.622488e-01	7.772499e-01
3.633940714272112e-03	8.014999e-01	5.712012e-01	4.620937e-01	7.769635e-01
3.634254999986396e-03	8.012179e-01	5.709965e-01	4.619388e-01	7.766769e-01
3.634359285700681e-03	8.011240e-01	5.709285e-01	4.618875e-01	7.765818e-01
3.634463571414966e-03	8.010299e-01	5.708606e-01	4.618361e-01	7.764866e-01
3.634567857129251e-03	8.009356e-01	5.707927e-01	4.617848e-01	7.763915e-01
3.634672142843537e-03	8.008411e-01	5.707247e-01	4.617335e-01	7.762964e-01
3.634776428557822e-03	8.007464e-01	5.706568e-01	4.616822e-01	7.762012e-01
3.634880714272107e-03	8.006514e-01	5.705888e-01	4.616309e-01	7.761060e-01
3.634984999986392e-03	8.005562e-01	5.705208e-01	4.615797e-01	7.760109e-01
3.634994999986392e-03	8.005471e-01	5.705143e-01	4.615747e-01	7.760018e-01
3.635259285700676e-03	8.003048e-01	5.703420e-01	4.614449e-01	7.757605e-01
3.635523571414960e-03	8.000618e-01	5.701696e-01	4.613153e-01	7.755193e-01
3.635787857129244e-03	7.998179e-01	5.699972e-01	4.611857e-01	7.752781e-01
3.636052142843529e-03	7.995733e-01	5.698248e-01	4.610563e-01	7.750368e-01
3.636316428557813e-03	7.993278e-01	5.696524e-01	4.609270e-01	7.747956e-01
3.636580714272097e-03	7.990816e-01	5.694800e-01	4.607979e-01	7.745543e-01
3.636844999986381e-03	7.988346e-01	5.693076e-01	4.606688e-01	7.743131e-01
3.637120714272093e-03	7.985766e-01	5.691277e-01	4.605344e-01	7.740615e-01
3.637396428557806e-03	7.983182e-01	5.689479e-01	4.604001e-01	7.738099e-01
3.637672142843519e-03	7.980596e-01	5.687682e-01	4.602660e-01	7.735585e-01
3.637947857129231e-03	7.978007e-01	5.685885e-01	4.601320e-01	7.733070e-01
3.638223571414944e-03	7.975415e-01	5.684088e-01	4.599982e-01	7.730557e-01
3.638499285700657e-03	7.972821e-01	5.682292e-01	4.598646e-01	7.728043e-01
3.638774999986369e-03	7.970224e-01	5.680497e-01	4.597311e-01	7.725531e-01
3.639107857129224e-03	7.967088e-01	5.678330e-01	4.595702e-01	7.722499e-01
3.639440714272080e-03	7.963952e-01	5.676165e-01	4.594095e-01	7.719468e-01
3.639773571414935e-03	7.960815e-01	5.674000e-01	4.592491e-01	7.716439e-01
3.640106428557790e-03	7.957678e-01	5.671837e-01	4.590890e-01	7.713411e-01
3.640439285700645e-03	7.954541e-01	5.669675e-01	4.589291e-01	7.710384e-01
3.640772142843501e-03	7.951404e-01	5.667514e-01	4.587694e-01	7.707359e-01
3.641104999986355e-03	7.948266e-01	5.665354e-01	4.586101e-01	7.704334e-01
3.641577857129210e-03	7.943811e-01	5.662287e-01	4.583841e-01	7.700040e-01
3.642050714272064e-03	7.939358e-01	5.659223e-01	4.581586e-01	7.695749e-01
3.642523571414918e-03	7.934907e-01	5.656162e-01	4.579338e-01	7.691461e-01
3.642996428557773e-03	7.930459e-01	5.653103e-01	4.577094e-01	7.687176e-01
3.643469285700627e-03	7.926012e-01	5.650047e-01	4.574856e-01	7.682894e-01
3.643942142843482e-03	7.921568e-01	5.646993e-01	4.572624e-01	7.678614e-01
3.644414999986336e-03	7.917126e-01	5.643942e-01	4.570397e-01	7.674338e-01
3.645234999986331e-03	7.909429e-01	5.638657e-01	4.566549e-01	7.666929e-01
3.645829285700613e-03	7.903856e-01	5.634831e-01	4.563771e-01	7.661566e-01
3.646423571414895e-03	7.898287e-01	5.631010e-01	4.561003e-01	7.656207e-01
3.647017857129177e-03	7.892722e-01	5.627193e-01	4.558244e-01	7.650852e-01
3.647612142843460e-03	7.887162e-01	5.623380e-01	4.555495e-01	7.645503e-01
3.648206428557742e-03	7.881605e-01	5.619572e-01	4.552756e-01	7.640158e-01
3.648800714272024e-03	7.876053e-01	5.615767e-01	4.550026e-01	7.634818e-01
3.649394999986306e-03	7.870505e-01	5.611967e-01	4.547307e-01	7.629483e-01
3.649737857129161e-03	7.867307e-01	5.609776e-01	4.545742e-01	7.626407e-01
3.650080714272017e-03	7.864109e-01	5.607587e-01	4.544181e-01	7.623333e-01
3.650423571414871e-03	7.860913e-01	5.605399e-01	4.542624e-01	7.620260e-01
3.650766428557727e-03	7.857719e-01	5.603213e-01	4.541070e-01	7.617189e-01
3.651109285700582e-03	7.854526e-01	5.601028e-01	4.539520e-01	7.614119e-01
3.651452142843437e-03	7.851334e-01	5.598845e-01	4.537974e-01	7.611051e-01
3.651794999986292e-03	7.848144e-01	5.596663e-01	4.536431e-01	7.607985e-01
3.652319285700575e-03	7.843268e-01	5.593330e-01	4.534084e-01	7.603300e-01
3.652843571414857e-03	7.838396e-01	5.590001e-01	4.531753e-01	7.598620e-01
3.653367857129140e-03	7.833528e-01	5.586676e-01	4.529439e-01	7.593944e-01
3.653892142843423e-03	7.828663e-01	5.583355e-01	4.527141e-01	7.589272e-01
3.654416428557705e-03	7.823801e-01	5.580038e-01	4.524858e-01	7.584606e-01
3.654940714271988e-03	7.818943e-01	5.576726e-01	4.522593e-01	7.579944e-01
3.655464999986270e-03	7.814088e-01	5.573417e-01	4.520343e-01	7.575286e-01
3.655474999986270e-03	7.813996e-01	5.573354e-01	4.520300e-01	7.575197e-01
3.656936428557690e-03	7.800483e-01	5.564152e-01	4.514101e-01	7.562237e-01
3.658397857129110e-03	7.786997e-01	5.554987e-01	4.508066e-01	7.549316e-01
3.659859285700530e-03	7.773539e-01	5.545857e-01	4.502195e-01	7.536434e-01
3.661320714271950e-03	7.760109e-01	5.536764e-01	4.496489e-01	7.523591e-01
3.662782142843370e-03	7.746707e-01	5.527707e-01	4.490946e-01	7.510788e-01
3.664243571414789e-03	7.733333e-01	5.518685e-01	4.485568e-01	7.498023e-01
3.665704999986209e-03	7.719987e-01	5.509700e-01	4.480354e-01	7.485298e-01
3.665714999986209e-03	7.719896e-01	5.509639e-01	4.480320e-01	7.485211e-01
3.667176428557629e-03	7.706578e-01	5.500691e-01	4.475285e-01	7.472526e-01
3.668637857129049e-03	7.693289e-01	5.491790e-01	4.470521e-01	7.459891e-01
3.670099285700469e-03	7.680031e-01	5.482935e-01	4.466025e-01	7.447306e-01
3.671560714271889e-03	7.666803e-01	5.474127e-01	4.461800e-01	7.434769e-01
3.673022142843309e-03	7.653604e-01	5.465366e-01	4.457844e-01	7.422282e-01
3.674483571414729e-03	7.640436e-01	5.456651e-01	4.454157e-01	7.409845e-01
3.675944999986149e-03	7.627297e-01	5.447983e-01	4.450740e-01	7.397457e-01
3.675954999986149e-03	7.627207e-01	5.447924e-01	4.450718e-01	7.397372e-01
3.676794999986144e-03	7.619670e-01	5.442968e-01	4.448930e-01	7.390280e-01
3.677634999986139e-03	7.612143e-01	5.438033e-01	4.447291e-01	7.383210e-01
3.678474999986134e-03	7.604628e-01	5.433121e-01	4.445802e-01	7.376162e-01
3.679314999986129e-03	7.597124e-01	5.428229e-01	4.444462e-01	7.369136e-01
3.680154999986124e-03	7.589630e-01	5.423359e-01	4.443273e-01	7.362133e-01
3.680994999986119e-03	7.582148e-01	5.418511e-01	4.442233e-01	7.355153e-01
3.681834999986114e-03	7.574677e-01	5.413684e-01	4.441342e-01	7.348194e-01
3.682239285700397e-03	7.571085e-01	5.411370e-01	4.440988e-01	7.344855e-01
3.682643571414680e-03	7.567497e-01	5.409063e-01	4.440682e-01	7.341523e-01
3.683047857128963e-03	7.563911e-01	5.406763e-01	4.440427e-01	7.338197e-01
3.683452142843247e-03	7.560328e-01	5.404469e-01	4.440220e-01	7.334878e-01
3.683856428557530e-03	7.556747e-01	5.402181e-01	4.440063e-01	7.331566e-01
3.684260714271814e-03	7.553170e-01	5.399900e-01	4.439956e-01	7.328260e-01
3.684664999986097e-03	7.549596e-01	5.397626e-01	4.439898e-01	7.324961e-01
3.684882142843239e-03	7.547677e-01	5.396407e-01	4.439891e-01	7.323192e-01
3.685099285700380e-03	7.545759e-01	5.395190e-01	4.439902e-01	7.321426e-01
3.685316428557522e-03	7.543842e-01	5.393976e-01	4.439930e-01	7.319662e-01
3.685533571414663e-03	7.541926e-01	5.392764e-01	4.439976e-01	7.317900e-01
3.685750714271805e-03	7.540011e-01	5.391554e-01	4.440039e-01	7.316140e-01
3.685967857128946e-03	7.538097e-01	5.390346e-01	4.440120e-01	7.314382e-01
3.686184999986088e-03	7.536184e-01	5.389141e-01	4.440218e-01	7.312627e-01
3.686194999986088e-03	7.536096e-01	5.389085e-01	4.440223e-01	7.312546e-01
3.686653571414656e-03	7.532058e-01	5.386546e-01	4.440485e-01	7.308846e-01
3.687112142843225e-03	7.528025e-01	5.384019e-01	4.440847e-01	7.305159e-01
3.687570714271794e-03	7.523996e-01	5.381504e-01	4.441308e-01	7.301483e-01
3.688029285700362e-03	7.519971e-01	5.379001e-01	4.441870e-01	7.297820e-01
3.688487857128931e-03	7.515951e-01	5.376510e-01	4.442532e-01	7.294170e-01
3.688946428557500e-03	7.511935e-01	5.374031e-01	4.443294e-01	7.290531e-01
3.689404999986069e-03	7.507923e-01	5.371564e-01	4.444155e-01	7.286905e-01
3.689950714271780e-03	7.503155e-01	5.368644e-01	4.445317e-01	7.282606e-01
3.690496428557491e-03	7.498395e-01	5.365749e-01	4.446693e-01	7.278332e-01
3.691042142843202e-03	7.493642e-01	5.362878e-01	4.448283e-01	7.274082e-01
3.691587857128913e-03	7.488897e-01	5.360031e-01	4.450088e-01	7.269857e-01
3.692133571414624e-03	7.484159e-01	5.357209e-01	4.452106e-01	7.265657e-01
3.692679285700335e-03	7.479430e-01	5.354411e-01	4.454339e-01	7.261481e-01
3.693224999986046e-03	7.474707e-01	5.351637e-01	4.456787e-01	7.257330e-01
3.693682142843186e-03	7.470758e-01	5.349336e-01	4.459041e-01	7.253876e-01
3.694139285700326e-03	7.466816e-01	5.347061e-01	4.461534e-01	7.250448e-01
3.694596428557467e-03	7.462881e-01	5.344812e-01	4.464267e-01	7.247046e-01
3.695053571414606e-03	7.458953e-01	5.342589e-01	4.467238e-01	7.243671e-01
3.695510714271747e-03	7.455032e-01	5.340392e-01	4.470449e-01	7.240322e-01
3.695967857128887e-03	7.451119e-01	5.338221e-01	4.473899e-01	7.236999e-01
3.696424999986027e-03	7.447213e-01	5.336077e-01	4.477588e-01	7.233702e-01
3.696434999986027e-03	7.447127e-01	5.336030e-01	4.477673e-01	7.233630e-01
3.697117857128880e-03	7.441305e-01	5.332872e-01	4.483600e-01	7.228752e-01
3.697800714271733e-03	7.435507e-01	5.329813e-01	4.490472e-01	7.223974e-01
3.698483571414586e-03	7.429733e-01	5.326854e-01	4.498286e-01	7.219296e-01
3.699166428557439e-03	7.423983e-01	5.323994e-01	4.507044e-01	7.214718e-01
3.699849285700292e-03	7.418257e-01	5.321234e-01	4.516746e-01	7.210241e-01
3.700532142843146e-03	7.412555e-01	5.318574e-01	4.527391e-01	7.205863e-01
3.701214999985999e-03	7.406877e-01	5.316013e-01	4.538980e-01	7.201586e-01
3.701804999985995e-03	7.401998e-01	5.313914e-01	4.550085e-01	7.198004e-01
3.702394999985991e-03	7.397145e-01	5.311934e-01	4.562345e-01	7.194543e-01
3.702984999985988e-03	7.392320e-01	5.310075e-01	4.575758e-01	7.191202e-01
3.703574999985984e-03	7.387521e-01	5.308334e-01	4.590326e-01	7.187981e-01
3.704164999985981e-03	7.382750e-01	5.306714e-01	4.606047e-01	7.184880e-01
3.704754999985977e-03	7.378005e-01	5.305213e-01	4.622923e-01	7.181899e-01
3.705344999985974e-03	7.373288e-01	5.303831e-01	4.640952e-01	7.179039e-01
3.705533571414544e-03	7.371787e-01	5.303421e-01	4.647017e-01	7.178155e-01
3.705722142843115e-03	7.370289e-01	5.303024e-01	4.653211e-01	7.177286e-01
3.705910714271685e-03	7.368794e-01	5.302640e-01	4.659533e-01	7.176429e-01
3.706099285700255e-03	7.367302e-01	5.302269e-01	4.665984e-01	7.175586e-01
3.706287857128825e-03	7.365813e-01	5.301912e-01	4.672563e-01	7.174756e-01
3.706476428557396e-03	7.364327e-01	5.301568e-01	4.679271e-01	7.173940e-01
3.706664999985966e-03	7.362843e-01	5.301237e-01	4.686107e-01	7.173136e-01
3.706674999985966e-03	7.362765e-01	5.301220e-01	4.686473e-01	7.173094e-01
3.707144999985963e-03	7.359083e-01	5.300462e-01	4.704157e-01	7.171159e-01
3.707614999985960e-03	7.355416e-01	5.299774e-01	4.722518e-01	7.169294e-01
3.708084999985958e-03	7.351766e-01	5.299155e-01	4.741557e-01	7.167500e-01
3.708554999985955e-03	7.348131e-01	5.298606e-01	4.761273e-01	7.165775e-01
3.709024999985952e-03	7.344512e-01	5.298127e-01	4.781667e-01	7.164121e-01
3.709494999985949e-03	7.340909e-01	5.297718e-01	4.802739e-01	7.162537e-01
3.709964999985947e-03	7.337322e-01	5.297379e-01	4.824488e-01	7.161024e-01
3.710379285700230e-03	7.334170e-01	5.297125e-01	4.844095e-01	7.159734e-01
3.710793571414513e-03	7.331027e-01	5.296902e-01	4.864007e-01	7.158477e-01
3.711207857128796e-03	7.327890e-01	5.296710e-01	4.884226e-01	7.157252e-01
3.711622142843080e-03	7.324762e-01	5.296551e-01	4.904750e-01	7.156058e-01
