time	V(out)	V(outr)
8.879517926662900e-01	4.465652e-01	5.069869e-01
8.879664069519966e-01	4.464538e-01	5.068303e-01
8.879810212377032e-01	4.463425e-01	5.066739e-01
8.879956355234098e-01	4.462314e-01	5.065178e-01
8.880102498091164e-01	4.461205e-01	5.063620e-01
8.880103498091163e-01	4.461198e-01	5.063609e-01
8.881127498090624e-01	4.453474e-01	5.052755e-01
8.882151498090085e-01	4.445833e-01	5.042017e-01
8.883175498089546e-01	4.438272e-01	5.031393e-01
8.884199498089007e-01	4.430792e-01	5.020880e-01
8.885223498088468e-01	4.423389e-01	5.010477e-01
8.886247498087929e-01	4.416064e-01	5.000184e-01
8.887271498087390e-01	4.408815e-01	4.989997e-01
8.888295498086851e-01	4.401641e-01	4.979915e-01
8.889319498086312e-01	4.394540e-01	4.969936e-01
8.890343498085773e-01	4.387512e-01	4.960060e-01
8.891367498085234e-01	4.380555e-01	4.950283e-01
8.892391498084695e-01	4.373668e-01	4.940606e-01
8.893415498084156e-01	4.366851e-01	4.931026e-01
8.894439498083617e-01	4.360102e-01	4.921541e-01
8.895463498083078e-01	4.353420e-01	4.912151e-01
8.896487498082539e-01	4.346804e-01	4.902853e-01
8.897511498082000e-01	4.340253e-01	4.893647e-01
8.898535498081461e-01	4.333767e-01	4.884532e-01
8.899559498080922e-01	4.327343e-01	4.875505e-01
8.900583498080383e-01	4.320982e-01	4.866565e-01
8.901607498079844e-01	4.314682e-01	4.857712e-01
8.902631498079305e-01	4.308443e-01	4.848945e-01
8.903655498078766e-01	4.302264e-01	4.840260e-01
8.904679498078227e-01	4.296143e-01	4.831658e-01
8.905703498077688e-01	4.290080e-01	4.823138e-01
8.906727498077149e-01	4.284074e-01	4.814698e-01
8.907751498076610e-01	4.278125e-01	4.806337e-01
8.908775498076071e-01	4.272231e-01	4.798054e-01
8.909799498075532e-01	4.266391e-01	4.789847e-01
8.910823498074993e-01	4.260606e-01	4.781717e-01
8.911847498074454e-01	4.254874e-01	4.773661e-01
8.912871498073915e-01	4.249195e-01	4.765679e-01
8.913895498073376e-01	4.243566e-01	4.757770e-01
8.914919498072837e-01	4.237990e-01	4.749932e-01
8.915943498072298e-01	4.232463e-01	4.742165e-01
8.916967498071759e-01	4.226986e-01	4.734468e-01
8.917991498071220e-01	4.221558e-01	4.726839e-01
8.919015498070682e-01	4.216179e-01	4.719279e-01
8.920039498070143e-01	4.210847e-01	4.711785e-01
8.921063498069604e-01	4.205562e-01	4.704357e-01
8.922087498069065e-01	4.200324e-01	4.696995e-01
8.923111498068526e-01	4.195131e-01	4.689697e-01
8.924135498067987e-01	4.189983e-01	4.682463e-01
8.925159498067448e-01	4.184880e-01	4.675291e-01
8.926183498066909e-01	4.179822e-01	4.668180e-01
8.927207498066370e-01	4.174806e-01	4.661131e-01
8.928231498065831e-01	4.169834e-01	4.654142e-01
8.929255498065292e-01	4.164903e-01	4.647213e-01
8.930279498064753e-01	4.160015e-01	4.640342e-01
8.931303498064214e-01	4.155168e-01	4.633529e-01
8.932327498063675e-01	4.150361e-01	4.626774e-01
8.933351498063136e-01	4.145595e-01	4.620075e-01
8.934375498062597e-01	4.140869e-01	4.613431e-01
8.935399498062058e-01	4.136181e-01	4.606843e-01
8.936423498061519e-01	4.131533e-01	4.600309e-01
8.937447498060980e-01	4.126923e-01	4.593829e-01
8.938471498060441e-01	4.122350e-01	4.587402e-01
8.939495498059902e-01	4.117815e-01	4.581027e-01
8.940519498059363e-01	4.113317e-01	4.574704e-01
8.941543498058824e-01	4.108855e-01	4.568432e-01
8.942567498058285e-01	4.104429e-01	4.562211e-01
8.943591498057746e-01	4.100038e-01	4.556039e-01
8.944615498057207e-01	4.095683e-01	4.549917e-01
8.945639498056668e-01	4.091362e-01	4.543844e-01
8.946663498056129e-01	4.087076e-01	4.537818e-01
8.947687498055590e-01	4.082823e-01	4.531840e-01
8.948711498055051e-01	4.078604e-01	4.525909e-01
8.949735498054512e-01	4.074418e-01	4.520024e-01
8.950759498053973e-01	4.070264e-01	4.514186e-01
8.951783498053434e-01	4.066143e-01	4.508392e-01
8.952807498052895e-01	4.062054e-01	4.502644e-01
8.953831498052356e-01	4.057996e-01	4.496939e-01
8.954855498051817e-01	4.053969e-01	4.491279e-01
8.955879498051278e-01	4.049973e-01	4.485661e-01
8.956903498050739e-01	4.046008e-01	4.480087e-01
8.957927498050200e-01	4.042073e-01	4.474554e-01
8.958951498049661e-01	4.038167e-01	4.469064e-01
8.959975498049122e-01	4.034291e-01	4.463614e-01
8.960999498048583e-01	4.030444e-01	4.458206e-01
8.962023498048044e-01	4.026625e-01	4.452838e-01
8.963047498047505e-01	4.022835e-01	4.447509e-01
8.964071498046966e-01	4.019074e-01	4.442221e-01
8.965095498046427e-01	4.015340e-01	4.436971e-01
8.966119498045888e-01	4.011633e-01	4.431760e-01
8.967143498045349e-01	4.007954e-01	4.426587e-01
8.968167498044810e-01	4.004301e-01	4.421452e-01
8.969191498044271e-01	4.000676e-01	4.416354e-01
8.970215498043732e-01	3.997076e-01	4.411293e-01
8.971239498043193e-01	3.993503e-01	4.406269e-01
8.972263498042654e-01	3.989955e-01	4.401280e-01
8.973287498042115e-01	3.986432e-01	4.396328e-01
8.974311498041576e-01	3.982935e-01	4.391410e-01
8.975335498041037e-01	3.979463e-01	4.386528e-01
8.976359498040498e-01	3.976015e-01	4.381680e-01
8.977383498039959e-01	3.972592e-01	4.376867e-01
8.978407498039420e-01	3.969193e-01	4.372087e-01
8.979431498038881e-01	3.965817e-01	4.367341e-01
8.980455498038342e-01	3.962466e-01	4.362628e-01
8.981479498037803e-01	3.959137e-01	4.357948e-01
8.982503498037264e-01	3.955832e-01	4.353300e-01
8.983527498036725e-01	3.952550e-01	4.348685e-01
8.984551498036186e-01	3.949290e-01	4.344101e-01
8.985575498035647e-01	3.946052e-01	4.339549e-01
8.986599498035108e-01	3.942837e-01	4.335027e-01
8.987623498034569e-01	3.939644e-01	4.330537e-01
8.988647498034030e-01	3.936473e-01	4.326077e-01
8.989671498033491e-01	3.933323e-01	4.321647e-01
8.990695498032952e-01	3.930194e-01	4.317247e-01
8.991719498032413e-01	3.927086e-01	4.312877e-01
8.992743498031874e-01	3.923999e-01	4.308536e-01
8.993767498031335e-01	3.920933e-01	4.304224e-01
8.994791498030796e-01	3.917887e-01	4.299940e-01
8.995815498030257e-01	3.914862e-01	4.295685e-01
8.996839498029718e-01	3.911856e-01	4.291458e-01
8.997863498029179e-01	3.908871e-01	4.287259e-01
8.998887498028640e-01	3.905904e-01	4.283088e-01
8.999911498028101e-01	3.902958e-01	4.278944e-01
9.000935498027562e-01	3.900030e-01	4.274826e-01
9.001959498027023e-01	3.897122e-01	4.270736e-01
9.002983498026484e-01	3.894232e-01	4.266672e-01
9.004007498025945e-01	3.891361e-01	4.262634e-01
9.005031498025406e-01	3.888509e-01	4.258622e-01
9.006055498024867e-01	3.885675e-01	4.254636e-01
9.007079498024329e-01	3.882859e-01	4.250675e-01
9.008103498023790e-01	3.880061e-01	4.246740e-01
9.009127498023251e-01	3.877281e-01	4.242829e-01
9.010151498022712e-01	3.874519e-01	4.238944e-01
9.011175498022173e-01	3.871773e-01	4.235083e-01
9.012199498021634e-01	3.869046e-01	4.231246e-01
9.013223498021095e-01	3.866335e-01	4.227433e-01
9.014247498020556e-01	3.863641e-01	4.223644e-01
9.015271498020017e-01	3.860964e-01	4.219878e-01
9.016295498019478e-01	3.858304e-01	4.216136e-01
9.017319498018939e-01	3.855661e-01	4.212417e-01
9.018343498018400e-01	3.853033e-01	4.208722e-01
9.019367498017861e-01	3.850422e-01	4.205048e-01
9.020391498017322e-01	3.847827e-01	4.201398e-01
9.021415498016783e-01	3.845248e-01	4.197769e-01
9.022439498016244e-01	3.842684e-01	4.194163e-01
9.023463498015705e-01	3.840136e-01	4.190578e-01
9.024487498015166e-01	3.837604e-01	4.187016e-01
9.025511498014627e-01	3.835087e-01	4.183474e-01
9.026535498014088e-01	3.832584e-01	4.179955e-01
9.027559498013549e-01	3.830098e-01	4.176456e-01
9.028583498013010e-01	3.827626e-01	4.172978e-01
9.029607498012471e-01	3.825168e-01	4.169521e-01
9.030631498011932e-01	3.822725e-01	4.166084e-01
9.031655498011393e-01	3.820297e-01	4.162668e-01
9.032679498010854e-01	3.817883e-01	4.159272e-01
9.033703498010315e-01	3.815484e-01	4.155896e-01
9.034727498009776e-01	3.813099e-01	4.152540e-01
9.035751498009237e-01	3.810727e-01	4.149203e-01
9.036775498008698e-01	3.808370e-01	4.145886e-01
9.037799498008159e-01	3.806026e-01	4.142588e-01
9.038823498007620e-01	3.803696e-01	4.139310e-01
9.039847498007081e-01	3.801379e-01	4.136050e-01
9.040871498006542e-01	3.799076e-01	4.132809e-01
9.041895498006003e-01	3.796786e-01	4.129587e-01
9.042919498005464e-01	3.794509e-01	4.126383e-01
9.043943498004925e-01	3.792245e-01	4.123198e-01
9.044967498004386e-01	3.789994e-01	4.120031e-01
9.045991498003847e-01	3.787756e-01	4.116881e-01
9.047015498003308e-01	3.785531e-01	4.113750e-01
9.048039498002769e-01	3.783318e-01	4.110636e-01
9.049063498002230e-01	3.781118e-01	4.107540e-01
9.050087498001691e-01	3.778930e-01	4.104462e-01
9.051111498001152e-01	3.776755e-01	4.101400e-01
9.052135498000613e-01	3.774591e-01	4.098356e-01
9.053159498000074e-01	3.772440e-01	4.095328e-01
9.054183497999535e-01	3.770301e-01	4.092318e-01
9.055207497998996e-01	3.768173e-01	4.089324e-01
9.056231497998457e-01	3.766058e-01	4.086347e-01
9.057255497997918e-01	3.763954e-01	4.083385e-01
9.058279497997379e-01	3.761861e-01	4.080441e-01
9.059303497996840e-01	3.759781e-01	4.077512e-01
9.060327497996301e-01	3.757711e-01	4.074600e-01
9.061351497995762e-01	3.755653e-01	4.071703e-01
9.062375497995223e-01	3.753606e-01	4.068822e-01
9.063399497994684e-01	3.751570e-01	4.065957e-01
9.064423497994145e-01	3.749545e-01	4.063107e-01
9.065447497993606e-01	3.747531e-01	4.060272e-01
9.066471497993067e-01	3.745528e-01	4.057453e-01
9.067495497992528e-01	3.743536e-01	4.054649e-01
9.068519497991989e-01	3.741554e-01	4.051860e-01
9.069543497991450e-01	3.739583e-01	4.049085e-01
9.070567497990911e-01	3.737622e-01	4.046326e-01
9.071591497990372e-01	3.735673e-01	4.043581e-01
9.072615497989833e-01	3.733733e-01	4.040851e-01
9.073639497989294e-01	3.731803e-01	4.038135e-01
9.074663497988755e-01	3.729884e-01	4.035433e-01
9.075687497988216e-01	3.727975e-01	4.032745e-01
9.076711497987677e-01	3.726075e-01	4.030072e-01
9.077735497987138e-01	3.724186e-01	4.027412e-01
9.078759497986599e-01	3.722306e-01	4.024766e-01
9.079783497986060e-01	3.720437e-01	4.022135e-01
9.080807497985521e-01	3.718577e-01	4.019516e-01
9.081831497984982e-01	3.716726e-01	4.016911e-01
9.082855497984443e-01	3.714885e-01	4.014320e-01
9.083879497983904e-01	3.713054e-01	4.011742e-01
9.084903497983365e-01	3.711232e-01	4.009177e-01
9.085927497982826e-01	3.709420e-01	4.006625e-01
9.086951497982287e-01	3.707616e-01	4.004086e-01
9.087975497981748e-01	3.705822e-01	4.001560e-01
9.088999497981209e-01	3.704037e-01	3.999047e-01
9.090023497980670e-01	3.702261e-01	3.996547e-01
9.091047497980131e-01	3.700494e-01	3.994059e-01
9.092071497979592e-01	3.698736e-01	3.991584e-01
9.093095497979053e-01	3.696986e-01	3.989121e-01
9.094119497978514e-01	3.695246e-01	3.986670e-01
9.095143497977975e-01	3.693514e-01	3.984232e-01
9.096167497977437e-01	3.691791e-01	3.981806e-01
9.097191497976898e-01	3.690076e-01	3.979391e-01
9.098215497976359e-01	3.688370e-01	3.976989e-01
9.099239497975820e-01	3.686673e-01	3.974599e-01
9.100263497975281e-01	3.684983e-01	3.972220e-01
9.101287497974742e-01	3.683302e-01	3.969854e-01
9.102311497974203e-01	3.681630e-01	3.967499e-01
9.103335497973664e-01	3.679965e-01	3.965155e-01
9.104359497973125e-01	3.678309e-01	3.962823e-01
9.105383497972586e-01	3.676661e-01	3.960502e-01
9.106407497972047e-01	3.675021e-01	3.958192e-01
9.107431497971508e-01	3.673388e-01	3.955894e-01
9.108455497970969e-01	3.671764e-01	3.953606e-01
9.109479497970430e-01	3.670148e-01	3.951330e-01
9.110503497969891e-01	3.668539e-01	3.949064e-01
9.111527497969352e-01	3.666938e-01	3.946810e-01
9.112551497968813e-01	3.665345e-01	3.944566e-01
9.113575497968274e-01	3.663759e-01	3.942333e-01
9.114599497967735e-01	3.662181e-01	3.940111e-01
9.115623497967196e-01	3.660610e-01	3.937899e-01
9.116647497966657e-01	3.659047e-01	3.935698e-01
9.117671497966118e-01	3.657492e-01	3.933507e-01
9.118695497965579e-01	3.655943e-01	3.931326e-01
9.119719497965040e-01	3.654402e-01	3.929156e-01
9.120743497964501e-01	3.652869e-01	3.926996e-01
9.121767497963962e-01	3.651342e-01	3.924845e-01
9.122791497963423e-01	3.649822e-01	3.922706e-01
9.123815497962884e-01	3.648310e-01	3.920575e-01
9.124839497962345e-01	3.646805e-01	3.918455e-01
9.125863497961806e-01	3.645307e-01	3.916345e-01
9.126887497961267e-01	3.643815e-01	3.914244e-01
9.127911497960728e-01	3.642331e-01	3.912154e-01
9.128935497960189e-01	3.640853e-01	3.910072e-01
9.129959497959650e-01	3.639382e-01	3.908001e-01
9.130983497959111e-01	3.637918e-01	3.905939e-01
9.132007497958572e-01	3.636461e-01	3.903886e-01
9.133031497958033e-01	3.635010e-01	3.901843e-01
9.134055497957494e-01	3.633566e-01	3.899809e-01
9.135079497956955e-01	3.632129e-01	3.897784e-01
9.136103497956416e-01	3.630698e-01	3.895768e-01
9.137127497955877e-01	3.629274e-01	3.893762e-01
9.138151497955338e-01	3.627856e-01	3.891764e-01
9.139175497954799e-01	3.626444e-01	3.889776e-01
9.140199497954260e-01	3.625039e-01	3.887796e-01
9.141223497953721e-01	3.623640e-01	3.885826e-01
9.142247497953182e-01	3.622247e-01	3.883864e-01
9.143271497952643e-01	3.620861e-01	3.881910e-01
9.144295497952104e-01	3.619481e-01	3.879966e-01
9.145319497951565e-01	3.618107e-01	3.878030e-01
9.146343497951026e-01	3.616739e-01	3.876103e-01
9.147367497950487e-01	3.615377e-01	3.874184e-01
9.148391497949948e-01	3.614021e-01	3.872274e-01
9.149415497949409e-01	3.612671e-01	3.870372e-01
9.150439497948870e-01	3.611327e-01	3.868479e-01
9.151463497948331e-01	3.609989e-01	3.866594e-01
9.152487497947792e-01	3.608657e-01	3.864717e-01
9.153511497947253e-01	3.607330e-01	3.862848e-01
9.154535497946714e-01	3.606009e-01	3.860987e-01
9.155559497946175e-01	3.604695e-01	3.859135e-01
9.156583497945636e-01	3.603386e-01	3.857290e-01
9.157607497945097e-01	3.602082e-01	3.855453e-01
9.158631497944558e-01	3.600784e-01	3.853625e-01
9.159655497944019e-01	3.599492e-01	3.851804e-01
9.160679497943480e-01	3.598205e-01	3.849991e-01
9.161703497942941e-01	3.596924e-01	3.848186e-01
9.162727497942402e-01	3.595649e-01	3.846388e-01
9.163751497941863e-01	3.594379e-01	3.844599e-01
9.164775497941324e-01	3.593114e-01	3.842817e-01
9.165799497940785e-01	3.591854e-01	3.841042e-01
9.166823497940246e-01	3.590600e-01	3.839275e-01
9.167847497939707e-01	3.589352e-01	3.837515e-01
9.168871497939168e-01	3.588108e-01	3.835763e-01
9.169895497938629e-01	3.586870e-01	3.834018e-01
9.170919497938090e-01	3.585637e-01	3.832281e-01
9.171943497937551e-01	3.584409e-01	3.830551e-01
9.172967497937012e-01	3.583187e-01	3.828827e-01
9.173991497936473e-01	3.581969e-01	3.827112e-01
9.175015497935934e-01	3.580757e-01	3.825403e-01
9.176039497935395e-01	3.579549e-01	3.823702e-01
9.176185640792461e-01	3.579378e-01	3.823459e-01
9.176331783649527e-01	3.579206e-01	3.823217e-01
9.176477926506593e-01	3.579034e-01	3.822975e-01
9.176624069363659e-01	3.578863e-01	3.822734e-01
9.176770212220725e-01	3.578691e-01	3.822492e-01
9.176916355077791e-01	3.578520e-01	3.822250e-01
9.177062497934857e-01	3.578348e-01	3.822009e-01
9.177063497934856e-01	3.578347e-01	3.822007e-01
9.178087497934317e-01	3.577150e-01	3.820320e-01
9.179111497933778e-01	3.575957e-01	3.818639e-01
9.180135497933239e-01	3.574770e-01	3.816966e-01
9.181159497932700e-01	3.573588e-01	3.815299e-01
9.182183497932161e-01	3.572410e-01	3.813639e-01
9.183207497931622e-01	3.571237e-01	3.811986e-01
9.184231497931084e-01	3.570069e-01	3.810340e-01
9.185255497930545e-01	3.568906e-01	3.808700e-01
9.186279497930006e-01	3.567747e-01	3.807068e-01
9.187303497929467e-01	3.566594e-01	3.805442e-01
9.188327497928928e-01	3.565444e-01	3.803822e-01
9.189351497928389e-01	3.564300e-01	3.802209e-01
9.190375497927850e-01	3.563160e-01	3.800602e-01
9.191399497927311e-01	3.562025e-01	3.799002e-01
9.192423497926772e-01	3.560894e-01	3.797409e-01
9.193447497926233e-01	3.559768e-01	3.795821e-01
9.194471497925694e-01	3.558647e-01	3.794240e-01
9.195495497925155e-01	3.557530e-01	3.792666e-01
9.196519497924616e-01	3.556417e-01	3.791098e-01
9.197543497924077e-01	3.555309e-01	3.789536e-01
9.198567497923538e-01	3.554206e-01	3.787980e-01
9.198713640780604e-01	3.554048e-01	3.787758e-01
9.198859783637670e-01	3.553891e-01	3.787537e-01
9.199005926494735e-01	3.553734e-01	3.787316e-01
9.199152069351801e-01	3.553577e-01	3.787094e-01
9.199298212208867e-01	3.553421e-01	3.786873e-01
9.199444355065933e-01	3.553264e-01	3.786652e-01
9.199590497922999e-01	3.553107e-01	3.786432e-01
9.199591497922999e-01	3.553106e-01	3.786430e-01
9.199737640780065e-01	3.552950e-01	3.786209e-01
9.199883783637131e-01	3.552793e-01	3.785989e-01
9.200029926494196e-01	3.552637e-01	3.785769e-01
9.200176069351262e-01	3.552481e-01	3.785548e-01
9.200322212208328e-01	3.552324e-01	3.785328e-01
9.200468355065394e-01	3.552168e-01	3.785108e-01
9.200614497922460e-01	3.552012e-01	3.784888e-01
9.200615497922460e-01	3.552011e-01	3.784887e-01
9.200761640779526e-01	3.551855e-01	3.784667e-01
9.200907783636592e-01	3.551699e-01	3.784447e-01
9.201053926493657e-01	3.551544e-01	3.784228e-01
9.201200069350723e-01	3.551388e-01	3.784008e-01
9.201346212207789e-01	3.551232e-01	3.783789e-01
9.201492355064855e-01	3.551077e-01	3.783570e-01
9.201638497921921e-01	3.550922e-01	3.783351e-01
9.201639497921921e-01	3.550921e-01	3.783349e-01
9.202663497921382e-01	3.549834e-01	3.781818e-01
9.203687497920843e-01	3.548752e-01	3.780293e-01
9.204711497920304e-01	3.547675e-01	3.778773e-01
9.205735497919765e-01	3.546601e-01	3.777260e-01
9.206759497919226e-01	3.545532e-01	3.775752e-01
9.207783497918687e-01	3.544467e-01	3.774251e-01
9.208807497918148e-01	3.543406e-01	3.772755e-01
9.209831497917609e-01	3.542349e-01	3.771265e-01
9.210855497917070e-01	3.541296e-01	3.769781e-01
9.211879497916531e-01	3.540248e-01	3.768303e-01
9.212903497915992e-01	3.539203e-01	3.766830e-01
9.213927497915453e-01	3.538163e-01	3.765363e-01
9.214951497914914e-01	3.537126e-01	3.763901e-01
9.215975497914375e-01	3.536094e-01	3.762445e-01
9.216999497913836e-01	3.535065e-01	3.760996e-01
9.218023497913297e-01	3.534040e-01	3.759551e-01
9.219047497912758e-01	3.533020e-01	3.758112e-01
9.220071497912219e-01	3.532003e-01	3.756678e-01
9.221095497911680e-01	3.530990e-01	3.755250e-01
9.222119497911141e-01	3.529981e-01	3.753827e-01
9.223143497910602e-01	3.528976e-01	3.752410e-01
9.224167497910063e-01	3.527975e-01	3.750998e-01
9.225191497909524e-01	3.526977e-01	3.749591e-01
9.226215497908985e-01	3.525983e-01	3.748190e-01
9.227239497908446e-01	3.524993e-01	3.746794e-01
9.228263497907907e-01	3.524007e-01	3.745403e-01
9.228294069336462e-01	3.523978e-01	3.745361e-01
9.228324640765018e-01	3.523948e-01	3.745320e-01
9.228355212193573e-01	3.523919e-01	3.745279e-01
9.228385783622128e-01	3.523889e-01	3.745237e-01
9.228416355050684e-01	3.523860e-01	3.745196e-01
9.228446926479239e-01	3.523831e-01	3.745154e-01
9.228477497907794e-01	3.523802e-01	3.745113e-01
9.228593069336305e-01	3.523689e-01	3.744956e-01
9.228708640764816e-01	3.523580e-01	3.744800e-01
9.228824212193326e-01	3.523474e-01	3.744645e-01
9.228939783621837e-01	3.523372e-01	3.744492e-01
9.229055355050347e-01	3.523273e-01	3.744340e-01
9.229170926478858e-01	3.523177e-01	3.744188e-01
9.229286497907369e-01	3.523085e-01	3.744038e-01
9.229287497907368e-01	3.523084e-01	3.744037e-01
9.229433640764434e-01	3.522974e-01	3.743850e-01
9.229579783621500e-01	3.522880e-01	3.743668e-01
9.229725926478566e-01	3.522802e-01	3.743491e-01
9.229872069335632e-01	3.522739e-01	3.743320e-01
9.230018212192698e-01	3.522691e-01	3.743153e-01
9.230164355049764e-01	3.522659e-01	3.742992e-01
9.230310497906830e-01	3.522642e-01	3.742836e-01
9.230311497906829e-01	3.522642e-01	3.742835e-01
9.230457640763895e-01	3.522646e-01	3.742686e-01
9.230603783620961e-01	3.522677e-01	3.742547e-01
9.230749926478027e-01	3.522736e-01	3.742416e-01
9.230896069335093e-01	3.522821e-01	3.742295e-01
9.231042212192159e-01	3.522933e-01	3.742182e-01
9.231188355049225e-01	3.523072e-01	3.742079e-01
9.231334497906291e-01	3.523239e-01	3.741984e-01
9.231335497906290e-01	3.523240e-01	3.741983e-01
9.231481640763356e-01	3.523439e-01	3.741900e-01
9.231627783620422e-01	3.523677e-01	3.741829e-01
9.231773926477488e-01	3.523953e-01	3.741772e-01
9.231920069334554e-01	3.524268e-01	3.741727e-01
9.232066212191620e-01	3.524621e-01	3.741695e-01
9.232212355048686e-01	3.525013e-01	3.741675e-01
9.232358497905752e-01	3.525443e-01	3.741669e-01
9.232359497905751e-01	3.525446e-01	3.741669e-01
9.232505640762817e-01	3.525921e-01	3.741678e-01
9.232651783619883e-01	3.526446e-01	3.741703e-01
9.232797926476949e-01	3.527020e-01	3.741745e-01
9.232944069334015e-01	3.527645e-01	3.741803e-01
9.233090212191081e-01	3.528319e-01	3.741878e-01
9.233236355048147e-01	3.529043e-01	3.741969e-01
9.233382497905213e-01	3.529817e-01	3.742077e-01
